Ord,PK_VISITAS,FECHA,year,loc,specie,n,dis,desp
17935,1032,06/27/2014,2014,DIL,Serinus serinus,1,450,45
17963,1032,06/27/2014,2014,DIL,Serinus serinus,1,1610,15
18454,1083,06/05/2014,2014,CAN,Serinus serinus,1,1209,5
19276,1013,04/14/2014,2014,GEN,Serinus serinus,1,368,35
20233,858,11/25/2013,2013,GEN,Serinus serinus,19,1680,5
20505,857,10/21/2013,2013,GEN,Serinus serinus,5,2200,5
20822,963,10/05/2013,2013,CAM,Serinus serinus,2,1990,15
21521,961,08/08/2013,2013,CAM,Serinus serinus,1,1460,15
22723,853,06/07/2013,2013,GEN,Serinus serinus,1,270,5
22724,853,06/07/2013,2013,GEN,Serinus serinus,1,1750,5
22733,853,06/07/2013,2013,GEN,Serinus serinus,1,2130,25
22734,853,06/07/2013,2013,GEN,Serinus serinus,1,554,25
23186,958,05/10/2013,2013,CAM,Serinus serinus,4,500,25
23470,851,04/22/2013,2013,GEN,Serinus serinus,1,10,15
23482,851,04/22/2013,2013,GEN,Serinus serinus,1,80,5
24569,842,12/18/2012,2012,CAN,Serinus serinus,4,1600,15
24943,705,10/29/2012,2012,GEN,Serinus serinus,1,1620,5
25341,693,09/24/2012,2012,GEN,Serinus serinus,1,580,15
25695,688,08/23/2012,2012,CAN,Serinus serinus,1,130,25
26682,655,06/18/2012,2012,CAN,Serinus serinus,3,216,25
26819,588,06/14/2012,2012,GEN,Serinus serinus,1,250,5
27072,651,06/07/2012,2012,DIL,Serinus serinus,1,765,25
27748,580,05/07/2012,2012,GEN,Serinus serinus,1,247,5
27893,625,04/23/2012,2012,GEN,Serinus serinus,1,508,5
30232,769,08/26/2011,2011,CAM,Serinus serinus,1,1725,15
31010,756,07/08/2011,2011,CAM,Serinus serinus,3,1973,15
31202,743,06/28/2011,2011,DIL,Serinus serinus,1,1475,5
31498,564,06/20/2011,2011,GEN,Serinus serinus,1,1750,45
31659,748,06/10/2011,2011,CAN,Serinus serinus,1,1190,5
31925,734,05/22/2011,2011,CAM,Serinus serinus,1,1908,5
31948,734,05/22/2011,2011,CAM,Serinus serinus,2,456,25
32178,563,05/06/2011,2011,GEN,Serinus serinus,1,355,5
32179,563,05/06/2011,2011,GEN,Serinus serinus,1,80,5
32188,563,05/06/2011,2011,GEN,Serinus serinus,1,245,5
32196,563,05/06/2011,2011,GEN,Serinus serinus,1,210,15
32401,557,04/18/2011,2011,GEN,Serinus serinus,1,220,15
32407,557,04/18/2011,2011,GEN,Serinus serinus,1,196,15
33928,510,09/16/2010,2010,CAM,Serinus serinus,2,1938,15
34129,721,08/25/2010,2010,CAM,Serinus serinus,2,1420,15
34601,485,07/22/2010,2010,GEN,Serinus serinus,1,533,35
34606,485,07/22/2010,2010,GEN,Serinus serinus,1,1060,15
34613,485,07/22/2010,2010,GEN,Serinus serinus,1,1380,5
34615,485,07/22/2010,2010,GEN,Serinus serinus,1,1760,5
34619,485,07/22/2010,2010,GEN,Serinus serinus,1,1930,5
34754,490,07/12/2010,2010,CAM,Serinus serinus,2,153,15
34755,490,07/12/2010,2010,CAM,Serinus serinus,1,194,5
35095,478,06/23/2010,2010,CAM,Serinus serinus,1,1347,15
35433,467,06/08/2010,2010,CAN,Serinus serinus,1,1470,15
35784,466,05/18/2010,2010,CAM,Serinus serinus,2,418,15
35786,466,05/18/2010,2010,CAM,Serinus serinus,2,442,15
35825,466,05/18/2010,2010,CAM,Serinus serinus,1,1874,15
36521,435,03/11/2010,2010,GEN,Serinus serinus,1,1290,5
37382,359,09/24/2009,2009,CAM,Serinus serinus,1,1510,45
37796,356,08/13/2009,2009,CAM,Serinus serinus,1,1790,5
38014,334,07/27/2009,2009,CAM,Serinus serinus,5,162,5
38050,343,07/21/2009,2009,DIL,Serinus serinus,1,2000,25
38426,327,06/27/2009,2009,DIL,Serinus serinus,1,1550,5
39013,301,05/13/2009,2009,GEN,Serinus serinus,1,509,45
40237,255,01/30/2009,2009,GEN,Serinus serinus,2,5,5
40752,198,11/09/2008,2008,CAM,Serinus serinus,1,104,5
40769,198,11/09/2008,2008,CAM,Serinus serinus,2,1530,5
40913,180,10/29/2008,2008,CAM,Serinus serinus,9,1200,5
40915,180,10/29/2008,2008,CAM,Serinus serinus,6,1200,5
41012,192,10/21/2008,2008,GEN,Serinus serinus,4,612,35
41018,192,10/21/2008,2008,GEN,Serinus serinus,1,995,5
42097,157,07/14/2008,2008,CAN,Serinus serinus,1,2360,45
42413,155,07/02/2008,2008,GEN,Serinus serinus,1,2190,5
42475,142,07/01/2008,2008,CAM,Serinus serinus,1,2330,5
42930,119,06/16/2008,2008,CAM,Serinus serinus,1,1640,25
43221,124,06/05/2008,2008,GEN,Serinus serinus,1,160,15
43232,124,06/05/2008,2008,GEN,Serinus serinus,1,290,15
43234,124,06/05/2008,2008,GEN,Serinus serinus,2,334,5
43237,124,06/05/2008,2008,GEN,Serinus serinus,1,390,15
43241,124,06/05/2008,2008,GEN,Serinus serinus,1,500,45
43462,118,06/03/2008,2008,CAM,Serinus serinus,1,270,35
43861,100,05/20/2008,2008,GEN,Serinus serinus,2,200,15
43862,100,05/20/2008,2008,GEN,Serinus serinus,1,205,15
43863,100,05/20/2008,2008,GEN,Serinus serinus,1,205,5
43867,100,05/20/2008,2008,GEN,Serinus serinus,1,250,5
43869,100,05/20/2008,2008,GEN,Serinus serinus,1,280,5
44109,99,05/13/2008,2008,GEN,Serinus serinus,1,1710,45
44111,99,05/13/2008,2008,GEN,Serinus serinus,1,1730,5
44581,72,04/23/2008,2008,CAM,Serinus serinus,2,310,5
44991,77,04/11/2008,2008,GEN,Serinus serinus,1,360,45
45203,52,03/26/2008,2008,GEN,Serinus serinus,1,145,15
45299,44,03/25/2008,2008,CAM,Serinus serinus,1,460,15
9,1714,02/21/2020,2020,GEN,Sitta europaea,1,0,.
27,1721,01/09/2020,2020,DIL,Sitta europaea,4,0,.
62,1680,12/18/2019,2019,DIL,Sitta europaea,5,0,.
117,1754,11/29/2019,2019,CAM,Sitta europaea,4,0,.
122,1696,11/27/2019,2019,DIL,Sitta europaea,5,0,.
173,1688,11/08/2019,2019,GEN,Sitta europaea,1,0,.
198,1764,10/25/2019,2019,DIL,Sitta europaea,1,0,.
318,1759,09/27/2019,2019,CAN,Sitta europaea,10,0,.
332,1729,09/26/2019,2019,DIL,Sitta europaea,4,0,.
379,1662,09/12/2019,2019,GEN,Sitta europaea,2,0,.
405,1762,08/30/2019,2019,CAN,Sitta europaea,12,0,.
429,1749,08/30/2019,2019,GEN,Sitta europaea,2,0,.
516,1732,08/13/2019,2019,DIL,Sitta europaea,3,0,.
578,1758,07/21/2019,2019,CAN,Sitta europaea,2,0,.
606,1736,07/17/2019,2019,DIL,Sitta europaea,3,0,.
657,1740,07/04/2019,2019,CAM,Sitta europaea,6,0,.
733,1697,06/28/2019,2019,GEN,Sitta europaea,3,0,.
787,1756,06/11/2019,2019,CAN,Sitta europaea,6,0,.
878,1632,05/17/2019,2019,GEN,Sitta europaea,1,0,.
918,1737,05/03/2019,2019,DIL,Sitta europaea,6,0,.
942,1720,04/30/2019,2019,GEN,Sitta europaea,5,0,.
952,1760,04/30/2019,2019,CAN,Sitta europaea,6,0,.
1029,1739,04/04/2019,2019,CAM,Sitta europaea,10,0,.
1044,1741,04/02/2019,2019,DIL,Sitta europaea,3,0,.
1104,1726,03/19/2019,2019,CAM,Sitta europaea,7,0,.
1115,1716,03/14/2019,2019,GEN,Sitta europaea,1,0,.
1143,1757,03/13/2019,2019,CAN,Sitta europaea,4,0,.
1244,1742,02/14/2019,2019,CAM,Sitta europaea,8,0,.
1284,1755,02/05/2019,2019,CAN,Sitta europaea,3,0,.
1317,1745,01/18/2019,2019,DIL,Sitta europaea,1,0,.
1327,1629,01/16/2019,2019,GEN,Sitta europaea,2,1,.
1355,1747,01/09/2019,2019,CAM,Sitta europaea,7,0,.
1447,1537,12/18/2018,2018,DIL,Sitta europaea,1,2326,0
1452,1537,12/18/2018,2018,DIL,Sitta europaea,1,1007,0
1467,1581,12/14/2018,2018,GEN,Sitta europaea,1,1489,0
1469,1581,12/14/2018,2018,GEN,Sitta europaea,1,1435,10
1501,1573,12/11/2018,2018,CAM,Sitta europaea,1,512,0
1506,1573,12/11/2018,2018,CAM,Sitta europaea,2,1802,0
1516,1573,12/11/2018,2018,CAM,Sitta europaea,2,2001,0
1520,1573,12/11/2018,2018,CAM,Sitta europaea,1,623,0
1624,1571,11/15/2018,2018,CAM,Sitta europaea,2,523,0
1651,1571,11/15/2018,2018,CAM,Sitta europaea,3,2129,0
1654,1571,11/15/2018,2018,CAM,Sitta europaea,3,375,0
1784,1584,10/25/2018,2018,GEN,Sitta europaea,1,1614,10
1789,1584,10/25/2018,2018,GEN,Sitta europaea,1,1580,10
1793,1584,10/25/2018,2018,GEN,Sitta europaea,1,1422,10
1807,1569,10/23/2018,2018,CAM,Sitta europaea,1,47,0
1817,1569,10/23/2018,2018,CAM,Sitta europaea,2,133,10
1822,1569,10/23/2018,2018,CAM,Sitta europaea,2,475,10
1895,1535,10/15/2018,2018,DIL,Sitta europaea,1,2033,0
1902,1535,10/15/2018,2018,DIL,Sitta europaea,2,1893,0
2146,1565,09/15/2018,2018,CAM,Sitta europaea,1,211,0
2149,1565,09/15/2018,2018,CAM,Sitta europaea,2,503,10
2162,1565,09/15/2018,2018,CAM,Sitta europaea,1,237,0
2200,1534,09/12/2018,2018,DIL,Sitta europaea,1,723,10
2201,1534,09/12/2018,2018,DIL,Sitta europaea,1,437,10
2271,1585,08/30/2018,2018,GEN,Sitta europaea,1,1556,10
2437,1562,08/09/2018,2018,CAM,Sitta europaea,1,55,0
2524,1533,07/31/2018,2018,DIL,Sitta europaea,1,2927,0
2526,1533,07/31/2018,2018,DIL,Sitta europaea,1,2003,10
2528,1533,07/31/2018,2018,DIL,Sitta europaea,1,1364,0
2592,1570,07/30/2018,2018,GEN,Sitta europaea,1,1466,10
2610,1570,07/30/2018,2018,GEN,Sitta europaea,1,2445,30
2656,1564,07/24/2018,2018,CAM,Sitta europaea,1,40,10
2671,1564,07/24/2018,2018,CAM,Sitta europaea,1,2423,10
2672,1564,07/24/2018,2018,CAM,Sitta europaea,2,2407,0
2678,1564,07/24/2018,2018,CAM,Sitta europaea,1,60,10
3224,1568,04/21/2018,2018,CAN,Sitta europaea,1,1270,0
3236,1568,04/21/2018,2018,CAN,Sitta europaea,1,1780,30
3274,1531,04/20/2018,2018,DIL,Sitta europaea,2,1300,10
3293,1531,04/20/2018,2018,DIL,Sitta europaea,1,1490,0
3474,1567,02/18/2018,2018,CAN,Sitta europaea,1,2110,10
3481,1567,02/18/2018,2018,CAN,Sitta europaea,1,1160,10
3496,1567,02/18/2018,2018,CAN,Sitta europaea,1,1190,30
3510,1453,02/16/2018,2018,CAM,Sitta europaea,13,10,.
3517,1453,02/16/2018,2018,CAM,Sitta europaea,2,30,.
3535,1453,02/16/2018,2018,CAM,Sitta europaea,21,0,.
3574,1566,01/31/2018,2018,CAN,Sitta europaea,1,1540,10
3576,1566,01/31/2018,2018,CAN,Sitta europaea,2,1300,10
3577,1566,01/31/2018,2018,CAN,Sitta europaea,1,1300,0
3580,1566,01/31/2018,2018,CAN,Sitta europaea,2,2320,10
3581,1566,01/31/2018,2018,CAN,Sitta europaea,1,1950,0
3586,1566,01/31/2018,2018,CAN,Sitta europaea,1,1170,30
3590,1530,01/31/2018,2018,CAN,Sitta europaea,2,1300,0
3594,1530,01/31/2018,2018,CAN,Sitta europaea,1,1540,10
3597,1530,01/31/2018,2018,CAN,Sitta europaea,1,1170,30
3601,1530,01/31/2018,2018,CAN,Sitta europaea,2,2320,10
3606,1451,01/31/2018,2018,DIL,Sitta europaea,1,0,.
3609,1451,01/31/2018,2018,DIL,Sitta europaea,3,10,.
3746,1476,12/04/2017,2017,GEN,Sitta europaea,1,1408,10
3856,1483,11/17/2017,2017,GEN,Sitta europaea,2,2125,10
3918,1443,11/14/2017,2017,DIL,Sitta europaea,2,10,.
3919,1443,11/14/2017,2017,DIL,Sitta europaea,3,0,.
4286,1445,09/28/2017,2017,GEN,Sitta europaea,1,1078,40
4289,1445,09/28/2017,2017,GEN,Sitta europaea,1,2350,40
4290,1445,09/28/2017,2017,GEN,Sitta europaea,1,2052,40
4336,1463,09/19/2017,2017,CAN,Sitta europaea,1,2470,0
4337,1463,09/19/2017,2017,CAN,Sitta europaea,1,2100,0
4342,1463,09/19/2017,2017,CAN,Sitta europaea,1,1880,30
4383,1442,09/05/2017,2017,DIL,Sitta europaea,1,10,.
4399,1442,09/05/2017,2017,DIL,Sitta europaea,3,0,.
4531,1498,08/21/2017,2017,CAM,Sitta europaea,1,315,30
4535,1498,08/21/2017,2017,CAM,Sitta europaea,2,1043,10
4546,1498,08/21/2017,2017,CAM,Sitta europaea,2,855,10
4581,1498,08/21/2017,2017,CAM,Sitta europaea,2,175,10
4819,1440,07/26/2017,2017,DIL,Sitta europaea,4,0,.
4951,1439,07/11/2017,2017,DIL,Sitta europaea,10,0,.
4963,1461,07/11/2017,2017,CAN,Sitta europaea,1,1314,30
4975,1461,07/11/2017,2017,CAN,Sitta europaea,1,2325,10
4976,1461,07/11/2017,2017,CAN,Sitta europaea,1,1589,0
4979,1461,07/11/2017,2017,CAN,Sitta europaea,1,1314,30
4983,1461,07/11/2017,2017,CAN,Sitta europaea,1,512,10
5072,1403,07/03/2017,2017,GEN,Sitta europaea,1,2000,40
5090,1403,07/03/2017,2017,GEN,Sitta europaea,1,629,40
5194,1514,06/28/2017,2017,CAN,Sitta europaea,1,2250,0
5196,1514,06/28/2017,2017,CAN,Sitta europaea,2,1020,0
5205,1514,06/28/2017,2017,CAN,Sitta europaea,1,830,0
5209,1514,06/28/2017,2017,CAN,Sitta europaea,1,785,0
5214,1514,06/28/2017,2017,CAN,Sitta europaea,1,1589,0
5215,1514,06/28/2017,2017,CAN,Sitta europaea,1,1314,30
5582,1466,05/25/2017,2017,CAN,Sitta europaea,1,350,10
5617,1466,05/25/2017,2017,CAN,Sitta europaea,1,2210,10
5619,1466,05/25/2017,2017,CAN,Sitta europaea,2,1005,0
5620,1466,05/25/2017,2017,CAN,Sitta europaea,1,1410,10
5622,1466,05/25/2017,2017,CAN,Sitta europaea,1,1690,10
5670,1471,05/23/2017,2017,CAM,Sitta europaea,1,138,30
5949,1475,04/27/2017,2017,CAM,Sitta europaea,2,109,0
6044,1413,04/20/2017,2017,DIL,Sitta europaea,1,1700,5
6162,1412,03/30/2017,2017,DIL,Sitta europaea,2,425,40
6166,1412,03/30/2017,2017,DIL,Sitta europaea,1,1335,20
6320,1488,03/22/2017,2017,CAM,Sitta europaea,1,432,30
6376,1488,03/22/2017,2017,CAM,Sitta europaea,1,1122,30
6428,1492,02/27/2017,2017,DIL,Sitta europaea,1,1956,30
6441,1492,02/27/2017,2017,DIL,Sitta europaea,1,1147,30
6549,1333,02/21/2017,2017,GEN,Sitta europaea,1,2320,20
6562,1500,02/21/2017,2017,CAM,Sitta europaea,2,286,10
6580,1500,02/21/2017,2017,CAM,Sitta europaea,1,1163,0
6595,1500,02/21/2017,2017,CAM,Sitta europaea,2,1130,10
6614,1500,02/21/2017,2017,CAM,Sitta europaea,2,627,10
6619,1500,02/21/2017,2017,CAM,Sitta europaea,2,455,0
6621,1500,02/21/2017,2017,CAM,Sitta europaea,1,1144,30
6692,1506,01/16/2017,2017,GEN,Sitta europaea,2,1400,0
6768,1511,12/22/2016,2016,CAM,Sitta europaea,1,544,10
6772,1511,12/22/2016,2016,CAM,Sitta europaea,1,325,10
6801,1511,12/22/2016,2016,CAM,Sitta europaea,1,1320,0
6803,1511,12/22/2016,2016,CAM,Sitta europaea,1,1220,0
6893,1367,12/13/2016,2016,DIL,Sitta europaea,1,582,20
6897,1367,12/13/2016,2016,DIL,Sitta europaea,1,773,20
6915,1367,12/13/2016,2016,DIL,Sitta europaea,1,755,50
6920,1367,12/13/2016,2016,DIL,Sitta europaea,1,525,40
7019,1522,11/15/2016,2016,DIL,Sitta europaea,1,821,30
7286,1364,10/28/2016,2016,DIL,Sitta europaea,1,969,40
7303,1364,10/28/2016,2016,DIL,Sitta europaea,1,1015,40
7325,1329,10/28/2016,2016,CAN,Sitta europaea,1,860,0
7327,1329,10/28/2016,2016,CAN,Sitta europaea,1,1100,10
7331,1329,10/28/2016,2016,CAN,Sitta europaea,1,1376,10
7334,1329,10/28/2016,2016,CAN,Sitta europaea,1,1605,0
7347,1329,10/28/2016,2016,CAN,Sitta europaea,2,790,0
7505,1328,09/30/2016,2016,CAN,Sitta europaea,1,1170,10
7513,1328,09/30/2016,2016,CAN,Sitta europaea,1,1020,0
7514,1328,09/30/2016,2016,CAN,Sitta europaea,2,980,10
7643,1351,09/16/2016,2016,DIL,Sitta europaea,1,405,40
7675,1351,09/16/2016,2016,DIL,Sitta europaea,1,1234,5
7679,1351,09/16/2016,2016,DIL,Sitta europaea,1,1160,20
7680,1351,09/16/2016,2016,DIL,Sitta europaea,1,1113,5
7808,1455,08/30/2016,2016,CAM,Sitta europaea,3,300,0
7810,1455,08/30/2016,2016,CAM,Sitta europaea,1,1,10
7951,1327,08/14/2016,2016,CAN,Sitta europaea,2,2170,0
7959,1327,08/14/2016,2016,CAN,Sitta europaea,1,1960,0
7963,1327,08/14/2016,2016,CAN,Sitta europaea,1,1720,0
7964,1327,08/14/2016,2016,CAN,Sitta europaea,1,1770,0
7970,1417,08/11/2016,2016,DIL,Sitta europaea,1,1313,40
7974,1417,08/11/2016,2016,DIL,Sitta europaea,1,1094,20
8134,1397,07/31/2016,2016,CAM,Sitta europaea,1,1330,5
8142,1397,07/31/2016,2016,CAM,Sitta europaea,2,367,5
8170,1397,07/31/2016,2016,CAM,Sitta europaea,1,820,40
8217,1326,07/26/2016,2016,CAN,Sitta europaea,1,1300,30
8219,1326,07/26/2016,2016,CAN,Sitta europaea,1,1180,30
8223,1326,07/26/2016,2016,CAN,Sitta europaea,1,1450,0
8232,1326,07/26/2016,2016,CAN,Sitta europaea,1,2325,30
8244,1326,07/26/2016,2016,CAN,Sitta europaea,1,1190,0
8300,1347,07/07/2016,2016,DIL,Sitta europaea,1,525,40
8304,1347,07/07/2016,2016,DIL,Sitta europaea,1,920,20
8497,1325,06/30/2016,2016,CAN,Sitta europaea,2,700,0
8501,1325,06/30/2016,2016,CAN,Sitta europaea,1,2000,0
8556,1339,06/29/2016,2016,DIL,Sitta europaea,1,925,40
9007,1324,05/30/2016,2016,CAN,Sitta europaea,1,2220,20
9026,1324,05/30/2016,2016,CAN,Sitta europaea,1,2220,0
9037,1324,05/30/2016,2016,CAN,Sitta europaea,1,845,10
9040,1324,05/30/2016,2016,CAN,Sitta europaea,1,1210,10
9272,1344,04/27/2016,2016,CAM,Sitta europaea,1,360,40
9282,1344,04/27/2016,2016,CAM,Sitta europaea,1,1290,20
9296,1344,04/27/2016,2016,CAM,Sitta europaea,1,400,5
9315,1344,04/27/2016,2016,CAM,Sitta europaea,1,574,40
9326,1344,04/27/2016,2016,CAM,Sitta europaea,1,400,40
9330,1344,04/27/2016,2016,CAM,Sitta europaea,1,400,5
9633,1279,04/25/2016,2016,GEN,Sitta europaea,1,2280,15
9641,1279,04/25/2016,2016,GEN,Sitta europaea,2,2250,15
9728,1343,03/31/2016,2016,DIL,Sitta europaea,1,1215,20
9735,1343,03/31/2016,2016,DIL,Sitta europaea,1,1285,5
9740,1343,03/31/2016,2016,DIL,Sitta europaea,1,1060,5
9992,1274,03/04/2016,2016,CAN,Sitta europaea,1,954,20
10004,1274,03/04/2016,2016,CAN,Sitta europaea,1,2387,5
10026,1274,03/04/2016,2016,CAN,Sitta europaea,1,2500,20
10039,1274,03/04/2016,2016,CAN,Sitta europaea,1,1536,20
10051,1274,03/04/2016,2016,CAN,Sitta europaea,2,1730,5
10137,1272,02/24/2016,2016,CAN,Sitta europaea,1,1970,40
10148,1272,02/24/2016,2016,CAN,Sitta europaea,2,767,20
10159,1272,02/24/2016,2016,CAN,Sitta europaea,1,2035,40
10172,1272,02/24/2016,2016,CAN,Sitta europaea,1,2454,5
10176,1272,02/24/2016,2016,CAN,Sitta europaea,1,2454,20
10178,1272,02/24/2016,2016,CAN,Sitta europaea,2,1225,20
10184,1272,02/24/2016,2016,CAN,Sitta europaea,1,480,40
10187,1272,02/24/2016,2016,CAN,Sitta europaea,1,1450,5
10193,1272,02/24/2016,2016,CAN,Sitta europaea,2,2454,40
10195,1272,02/24/2016,2016,CAN,Sitta europaea,1,1405,40
10201,1275,02/24/2016,2016,GEN,Sitta europaea,1,197,35
10205,1275,02/24/2016,2016,GEN,Sitta europaea,1,1510,45
10238,1263,02/09/2016,2016,CAM,Sitta europaea,2,95,5
10240,1263,02/09/2016,2016,CAM,Sitta europaea,2,416,15
10242,1263,02/09/2016,2016,CAM,Sitta europaea,1,126,25
10247,1263,02/09/2016,2016,CAM,Sitta europaea,1,153,5
10259,1263,02/09/2016,2016,CAM,Sitta europaea,1,1290,15
10264,1263,02/09/2016,2016,CAM,Sitta europaea,1,2200,15
10300,1315,02/04/2016,2016,DIL,Sitta europaea,1,658,40
10316,1315,02/04/2016,2016,DIL,Sitta europaea,1,797,20
10415,1300,01/27/2016,2016,CAN,Sitta europaea,1,2244,20
10419,1300,01/27/2016,2016,CAN,Sitta europaea,1,1435,40
10422,1300,01/27/2016,2016,CAN,Sitta europaea,1,1682,40
10432,1300,01/27/2016,2016,CAN,Sitta europaea,1,1730,40
10436,1300,01/27/2016,2016,CAN,Sitta europaea,2,2420,40
10437,1300,01/27/2016,2016,CAN,Sitta europaea,1,2300,5
10439,1300,01/27/2016,2016,CAN,Sitta europaea,1,1476,40
10442,1300,01/27/2016,2016,CAN,Sitta europaea,1,316,40
10450,1300,01/27/2016,2016,CAN,Sitta europaea,1,2194,40
10451,1300,01/27/2016,2016,CAN,Sitta europaea,1,1868,40
10456,1300,01/27/2016,2016,CAN,Sitta europaea,2,2500,40
10468,1300,01/27/2016,2016,CAN,Sitta europaea,3,1551,40
10509,1271,01/22/2016,2016,DIL,Sitta europaea,1,301,40
10529,1271,01/22/2016,2016,DIL,Sitta europaea,1,946,40
10534,1271,01/22/2016,2016,DIL,Sitta europaea,1,946,20
10553,1271,01/22/2016,2016,DIL,Sitta europaea,1,2110,20
10740,1258,12/15/2015,2015,GEN,Sitta europaea,1,391,15
10796,1269,12/05/2015,2015,CAN,Sitta europaea,1,2130,40
10797,1269,12/05/2015,2015,CAN,Sitta europaea,1,1910,40
10799,1269,12/05/2015,2015,CAN,Sitta europaea,2,1280,20
10810,1269,12/05/2015,2015,CAN,Sitta europaea,1,890,20
10818,1269,12/05/2015,2015,CAN,Sitta europaea,1,1390,20
10820,1269,12/05/2015,2015,CAN,Sitta europaea,1,615,20
10830,1295,12/04/2015,2015,DIL,Sitta europaea,1,1424,20
10832,1295,12/04/2015,2015,DIL,Sitta europaea,1,714,40
10837,1295,12/04/2015,2015,DIL,Sitta europaea,1,825,40
10990,1253,11/20/2015,2015,CAM,Sitta europaea,1,370,5
11022,1291,11/18/2015,2015,DIL,Sitta europaea,1,1050,20
11038,1291,11/18/2015,2015,DIL,Sitta europaea,1,750,40
11040,1291,11/18/2015,2015,DIL,Sitta europaea,1,520,5
11191,1222,10/30/2015,2015,DIL,Sitta europaea,1,1573,40
11231,1288,10/27/2015,2015,GEN,Sitta europaea,1,2490,20
11250,1220,10/27/2015,2015,CAN,Sitta europaea,3,275,5
11253,1220,10/27/2015,2015,CAN,Sitta europaea,1,2335,5
11261,1220,10/27/2015,2015,CAN,Sitta europaea,3,2020,5
11263,1220,10/27/2015,2015,CAN,Sitta europaea,2,1020,20
11268,1220,10/27/2015,2015,CAN,Sitta europaea,1,2370,5
11272,1220,10/27/2015,2015,CAN,Sitta europaea,4,1700,20
11276,1220,10/27/2015,2015,CAN,Sitta europaea,1,407,5
11404,1252,10/20/2015,2015,CAM,Sitta europaea,1,840,5
11578,1213,09/30/2015,2015,DIL,Sitta europaea,1,2169,20
11797,1208,09/20/2015,2015,GEN,Sitta europaea,1,2344,5
11801,1208,09/20/2015,2015,GEN,Sitta europaea,1,2210,40
11809,1208,09/20/2015,2015,GEN,Sitta europaea,1,2525,40
11826,1208,09/20/2015,2015,GEN,Sitta europaea,1,2140,20
11928,1179,09/10/2015,2015,CAN,Sitta europaea,1,2350,20
11949,1179,09/10/2015,2015,CAN,Sitta europaea,1,1500,40
11957,1179,09/10/2015,2015,CAN,Sitta europaea,2,816,5
11974,1179,09/10/2015,2015,CAN,Sitta europaea,1,780,20
11978,1179,09/10/2015,2015,CAN,Sitta europaea,1,2443,20
11984,1179,09/10/2015,2015,CAN,Sitta europaea,1,2127,40
11988,1179,09/10/2015,2015,CAN,Sitta europaea,1,1977,40
12006,1251,09/10/2015,2015,CAM,Sitta europaea,1,920,5
12101,1192,08/19/2015,2015,GEN,Sitta europaea,1,1237,40
12443,1165,08/04/2015,2015,CAN,Sitta europaea,2,1882,5
12447,1165,08/04/2015,2015,CAN,Sitta europaea,1,2384,40
12464,1165,08/04/2015,2015,CAN,Sitta europaea,1,1703,5
12466,1165,08/04/2015,2015,CAN,Sitta europaea,1,1473,40
12473,1165,08/04/2015,2015,CAN,Sitta europaea,1,300,20
12474,1165,08/04/2015,2015,CAN,Sitta europaea,1,300,5
12477,1165,08/04/2015,2015,CAN,Sitta europaea,1,2500,40
12530,1171,07/29/2015,2015,GEN,Sitta europaea,1,2430,10
12531,1171,07/29/2015,2015,GEN,Sitta europaea,2,2000,20
12552,1171,07/29/2015,2015,GEN,Sitta europaea,1,0,40
12911,1191,07/09/2015,2015,CAN,Sitta europaea,1,1401,40
12913,1191,07/09/2015,2015,CAN,Sitta europaea,1,960,5
12922,1191,07/09/2015,2015,CAN,Sitta europaea,1,1512,40
12928,1191,07/09/2015,2015,CAN,Sitta europaea,1,950,20
13048,1200,06/30/2015,2015,GEN,Sitta europaea,1,1930,20
13460,1183,06/05/2015,2015,CAN,Sitta europaea,1,902,5
13466,1183,06/05/2015,2015,CAN,Sitta europaea,1,890,20
13471,1183,06/05/2015,2015,CAN,Sitta europaea,1,2200,20
13488,1183,06/05/2015,2015,CAN,Sitta europaea,1,1240,20
13611,1149,06/03/2015,2015,DIL,Sitta europaea,2,1275,20
13630,1149,06/03/2015,2015,DIL,Sitta europaea,1,855,5
13914,1152,05/21/2015,2015,CAN,Sitta europaea,1,560,5
13925,1152,05/21/2015,2015,CAN,Sitta europaea,1,1090,5
14349,1184,05/07/2015,2015,DIL,Sitta europaea,1,825,40
14399,1150,04/29/2015,2015,DIL,Sitta europaea,1,860,40
14432,1150,04/29/2015,2015,DIL,Sitta europaea,1,780,5
14439,1150,04/29/2015,2015,DIL,Sitta europaea,2,635,5
14686,1142,04/13/2015,2015,CAN,Sitta europaea,1,2372,40
14704,1142,04/13/2015,2015,CAN,Sitta europaea,1,1960,40
14725,1142,04/13/2015,2015,CAN,Sitta europaea,1,1355,20
14731,1142,04/13/2015,2015,CAN,Sitta europaea,1,1624,40
14734,1142,04/13/2015,2015,CAN,Sitta europaea,1,1225,40
14741,1142,04/13/2015,2015,CAN,Sitta europaea,1,1275,5
14747,1142,04/13/2015,2015,CAN,Sitta europaea,1,1422,20
14756,1142,04/13/2015,2015,CAN,Sitta europaea,1,1889,40
14765,1142,04/13/2015,2015,CAN,Sitta europaea,1,733,20
14870,1246,04/08/2015,2015,CAM,Sitta europaea,1,540,25
14992,1113,03/26/2015,2015,CAN,Sitta europaea,1,2324,35
15002,1113,03/26/2015,2015,CAN,Sitta europaea,1,2372,15
15004,1113,03/26/2015,2015,CAN,Sitta europaea,1,1929,35
15016,1113,03/26/2015,2015,CAN,Sitta europaea,2,872,5
